person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,dti_ratio,interest_burden,age_group,income_group
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,7.14,0,0.1,N,4,0.1,28560.0,20-30,Medium
23,40000,MORTGAGE,3.0,EDUCATION,B,12000,9.88,0,0.3,N,2,0.3,118560.00000000001,20-30,Medium
25,34000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,5800,13.48,1,0.17,Y,3,0.17058823529411765,78184.0,20-30,Low
22,40000,MORTGAGE,0.0,EDUCATION,C,4000,12.73,0,0.1,Y,2,0.1,50920.0,20-30,Medium
24,73000,RENT,2.0,MEDICAL,B,4600,9.99,0,0.06,N,2,0.06301369863013699,45954.0,20-30,High
24,100000,RENT,1.0,EDUCATION,A,4600,8.49,0,0.05,N,2,0.046,39054.0,20-30,Very High
22,40000,OWN,0.0,VENTURE,C,6400,14.22,0,0.16,Y,2,0.16,91008.0,20-30,Medium
24,22392,RENT,4.0,MEDICAL,B,4650,9.99,0,0.21,N,4,0.20766345123258306,46453.5,20-30,Low
24,40000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,9.88,0,0.38,N,2,0.375,148200.0,20-30,Medium
24,40000,MORTGAGE,2.0,VENTURE,B,10000,11.83,0,0.25,N,3,0.25,118300.0,20-30,Medium
21,31970,RENT,2.0,VENTURE,A,4650,9.32,0,0.15,N,2,0.14544885830466062,43338.0,20-30,Low
22,48000,RENT,2.0,MEDICAL,B,4650,10.99,0,0.1,N,4,0.096875,51103.5,20-30,Medium
24,31776,RENT,6.0,VENTURE,A,4700,8.94,0,0.15,N,3,0.14791037260825782,42018.0,20-30,Low
25,40000,RENT,0.0,MEDICAL,C,4700,12.09,0,0.12,Y,3,0.1175,56823.0,20-30,Medium
24,40000,OWN,1.0,HOMEIMPROVEMENT,A,9000,8.94,0,0.23,N,3,0.225,80460.0,20-30,Medium
23,41000,RENT,7.0,PERSONAL,A,4700,7.9,0,0.11,N,2,0.11463414634146342,37130.0,20-30,Medium
26,40000,MORTGAGE,3.0,VENTURE,B,1750,11.83,0,0.04,N,4,0.04375,20702.5,20-30,Medium
24,45000,RENT,2.0,DEBTCONSOLIDATION,B,4700,10.96,0,0.1,N,2,0.10444444444444445,51512.00000000001,20-30,Medium
26,19800,RENT,0.0,MEDICAL,C,4725,11.22,1,0.24,N,3,0.23863636363636365,53014.5,20-30,Low
26,27600,RENT,0.0,MEDICAL,A,4725,6.54,0,0.17,N,2,0.17119565217391305,30901.5,20-30,Low
24,40000,OWN,8.0,HOMEIMPROVEMENT,C,7500,13.22,0,0.19,N,3,0.1875,99150.0,20-30,Medium
24,12000,RENT,0.0,EDUCATION,B,4750,10.75,1,0.4,N,4,0.3958333333333333,51062.5,20-30,Low
21,13806,RENT,6.0,PERSONAL,C,4750,12.73,1,0.34,Y,3,0.34405331015500507,60467.5,20-30,Low
22,14000,RENT,2.0,PERSONAL,D,4750,14.61,1,0.34,N,4,0.3392857142857143,69397.5,20-30,Low
26,14040,RENT,1.0,DEBTCONSOLIDATION,B,4750,10.25,1,0.34,N,2,0.3383190883190883,48687.5,20-30,Low
23,14400,RENT,1.0,EDUCATION,B,4750,11.11,1,0.33,N,2,0.3298611111111111,52772.5,20-30,Low
21,40000,MORTGAGE,5.0,EDUCATION,B,9000,11.14,0,0.23,N,3,0.225,100260.0,20-30,Medium
26,15000,RENT,0.0,PERSONAL,A,4750,8.49,1,0.32,N,3,0.31666666666666665,40327.5,20-30,Low
25,15600,RENT,1.0,PERSONAL,C,4750,13.85,1,0.3,N,4,0.30448717948717946,65787.5,20-30,Low
22,16000,RENT,0.0,EDUCATION,C,4750,13.16,1,0.3,N,3,0.296875,62510.0,20-30,Low
23,40000,OWN,6.0,VENTURE,B,12000,11.14,0,0.3,N,3,0.3,133680.0,20-30,Medium
22,20400,RENT,1.0,DEBTCONSOLIDATION,B,4750,11.49,0,0.23,N,2,0.23284313725490197,54577.5,20-30,Low
25,20400,RENT,3.0,VENTURE,C,4750,12.98,0,0.23,Y,4,0.23284313725490197,61655.0,20-30,Low
24,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,3400,7.4,0,0.09,N,3,0.085,25160.0,20-30,Medium
22,21000,RENT,4.0,EDUCATION,D,4750,10.99,0,0.23,N,2,0.2261904761904762,52202.5,20-30,Low
25,24000,RENT,9.0,MEDICAL,B,4750,10.38,0,0.2,N,4,0.19791666666666666,49305.00000000001,20-30,Low
24,24000,RENT,8.0,DEBTCONSOLIDATION,B,4750,10.62,0,0.2,N,3,0.19791666666666666,50444.99999999999,20-30,Low
21,26400,RENT,5.0,PERSONAL,C,4750,12.23,0,0.18,N,3,0.17992424242424243,58092.5,20-30,Low
24,34000,MORTGAGE,3.0,PERSONAL,D,10000,15.31,1,0.29,Y,2,0.29411764705882354,153100.0,20-30,Low
24,28800,RENT,0.0,EDUCATION,C,4750,10.99,0,0.16,Y,4,0.16493055555555555,52202.5,20-30,Low
22,40000,OWN,0.0,EDUCATION,B,6000,11.48,0,0.15,N,4,0.15,68880.0,20-30,Medium
24,40000,MORTGAGE,8.0,EDUCATION,D,3000,15.65,0,0.07,N,2,0.075,46950.0,20-30,Medium
23,40000,MORTGAGE,1.0,EDUCATION,B,4000,11.48,0,0.1,N,3,0.1,45920.0,20-30,Medium
22,13440,RENT,1.0,MEDICAL,B,4800,12.53,1,0.36,N,4,0.35714285714285715,60144.0,20-30,Low
21,15000,RENT,6.0,VENTURE,A,4800,8.49,1,0.32,N,3,0.32,40752.0,20-30,Low
24,15000,RENT,3.0,PERSONAL,E,4800,16.95,1,0.32,N,3,0.32,81360.0,20-30,Low
21,15996,RENT,3.0,MEDICAL,D,4800,15.37,1,0.3,Y,3,0.30007501875468867,73776.0,20-30,Low
22,19800,RENT,4.0,DEBTCONSOLIDATION,B,4800,10.99,1,0.24,N,2,0.24242424242424243,52752.0,20-30,Low
26,20000,RENT,0.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.24,N,2,0.24,35952.0,20-30,Low
24,20000,RENT,5.0,MEDICAL,B,4800,11.14,0,0.24,N,4,0.24,53472.0,20-30,Low
24,40000,MORTGAGE,3.0,VENTURE,A,5000,8.59,0,0.13,N,3,0.125,42950.0,20-30,Medium
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,7000,9.32,0,0.17,N,3,0.175,65240.0,20-30,Medium
23,20400,RENT,0.0,PERSONAL,A,4800,10.99,0,0.24,N,2,0.23529411764705882,52752.0,20-30,Low
26,40000,MORTGAGE,6.0,VENTURE,C,10750,12.84,0,0.27,Y,4,0.26875,138030.0,20-30,Medium
23,40000,MORTGAGE,7.0,EDUCATION,B,3500,12.21,0,0.09,N,3,0.0875,42735.0,20-30,Medium
22,21000,RENT,5.0,MEDICAL,B,4800,10.75,0,0.23,N,3,0.22857142857142856,51600.0,20-30,Low
26,21000,RENT,0.0,VENTURE,A,4800,7.75,0,0.23,N,4,0.22857142857142856,37200.0,20-30,Low
22,21600,RENT,0.0,MEDICAL,C,4800,13.49,0,0.22,N,3,0.2222222222222222,64752.0,20-30,Low
21,22000,RENT,1.0,MEDICAL,A,4800,7.88,0,0.22,N,2,0.21818181818181817,37824.0,20-30,Low
26,40000,MORTGAGE,3.0,VENTURE,A,3250,8.0,0,0.08,N,4,0.08125,26000.0,20-30,Medium
21,34000,OTHER,3.0,VENTURE,E,9600,15.68,1,0.28,Y,2,0.2823529411764706,150528.0,20-30,Low
23,23136,RENT,4.0,EDUCATION,A,4800,6.17,0,0.21,N,2,0.2074688796680498,29616.0,20-30,Low
22,23448,RENT,4.0,DEBTCONSOLIDATION,B,4800,11.86,0,0.2,N,3,0.2047082906857728,56928.0,20-30,Low
22,40000,MORTGAGE,6.0,PERSONAL,C,10000,10.99,0,0.25,Y,3,0.25,109900.0,20-30,Medium
22,24000,RENT,6.0,EDUCATION,A,4800,7.49,0,0.2,N,2,0.2,35952.0,20-30,Low
26,24000,RENT,0.0,EDUCATION,A,4800,10.99,0,0.2,N,3,0.2,52752.0,20-30,Low
22,24500,RENT,3.0,MEDICAL,B,4800,10.65,0,0.2,N,2,0.19591836734693877,51120.0,20-30,Low
25,26000,RENT,1.0,PERSONAL,B,4800,10.65,0,0.18,N,4,0.18461538461538463,51120.0,20-30,Low
22,26004,RENT,5.0,MEDICAL,B,4800,10.99,0,0.18,N,4,0.18458698661744347,52752.0,20-30,Low
24,26085,RENT,2.0,EDUCATION,C,4800,13.35,0,0.18,Y,3,0.18401380103507764,64080.0,20-30,Low
23,26400,RENT,4.0,PERSONAL,A,4800,10.99,0,0.18,N,4,0.18181818181818182,52752.0,20-30,Low
21,27000,RENT,4.0,DEBTCONSOLIDATION,C,4800,13.49,0,0.18,N,4,0.17777777777777778,64752.0,20-30,Low
21,27000,RENT,1.0,EDUCATION,A,4800,7.51,0,0.18,N,2,0.17777777777777778,36048.0,20-30,Low
22,40000,MORTGAGE,1.0,PERSONAL,E,8000,16.0,0,0.2,Y,3,0.2,128000.0,20-30,Medium
21,27700,RENT,5.0,PERSONAL,A,4800,6.62,0,0.17,N,4,0.17328519855595667,31776.0,20-30,Low
26,27880,RENT,1.0,MEDICAL,B,4800,9.25,0,0.17,N,4,0.17216642754662842,44400.0,20-30,Low
22,29000,RENT,6.0,MEDICAL,C,4800,12.99,0,0.17,Y,4,0.16551724137931034,62352.0,20-30,Low
25,34000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,10.51,1,0.09,N,3,0.08823529411764706,31530.0,20-30,Low
22,29534,RENT,1.0,EDUCATION,B,4800,11.99,0,0.16,N,4,0.16252454797860094,57552.0,20-30,Low
23,40000,MORTGAGE,1.0,VENTURE,B,1200,10.83,0,0.03,N,2,0.03,12996.0,20-30,Medium
24,30000,RENT,5.0,EDUCATION,A,4800,6.99,0,0.16,N,4,0.16,33552.0,20-30,Low
23,30000,RENT,6.0,EDUCATION,A,4800,7.49,0,0.16,N,3,0.16,35952.0,20-30,Low
24,30000,RENT,8.0,VENTURE,B,4800,11.49,0,0.16,N,2,0.16,55152.0,20-30,Low
24,30000,RENT,0.0,EDUCATION,C,4800,13.35,0,0.16,N,3,0.16,64080.0,20-30,Low
23,30000,RENT,0.0,EDUCATION,B,4800,10.99,0,0.16,N,4,0.16,52752.0,20-30,Low
26,40000,MORTGAGE,10.0,VENTURE,B,5200,10.08,0,0.13,N,3,0.13,52416.0,20-30,Medium
25,30000,RENT,5.0,DEBTCONSOLIDATION,C,4800,11.22,0,0.16,Y,3,0.16,53856.0,20-30,Low
24,40000,OWN,4.0,MEDICAL,A,1000,7.37,0,0.03,N,2,0.025,7370.0,20-30,Medium
22,40000,MORTGAGE,5.0,MEDICAL,A,5000,7.68,0,0.13,N,4,0.125,38400.0,20-30,Medium
22,31200,RENT,4.0,VENTURE,B,4800,10.37,0,0.15,N,4,0.15384615384615385,49775.99999999999,20-30,Low
24,32000,RENT,6.0,MEDICAL,B,4800,10.59,0,0.15,N,2,0.15,50832.0,20-30,Low
22,32000,RENT,3.0,DEBTCONSOLIDATION,D,4800,16.49,1,0.15,Y,2,0.15,79151.99999999999,20-30,Low
22,32000,RENT,0.0,DEBTCONSOLIDATION,B,4800,11.11,0,0.15,N,4,0.15,53328.0,20-30,Low
25,32000,RENT,0.0,EDUCATION,A,4800,7.14,0,0.15,N,3,0.15,34272.0,20-30,Low
22,40000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000,9.76,0,0.2,N,4,0.2,78080.0,20-30,Medium
22,32000,RENT,1.0,EDUCATION,C,4800,13.61,0,0.15,N,4,0.15,65328.0,20-30,Low
23,32640,RENT,5.0,VENTURE,B,4800,11.99,0,0.15,N,2,0.14705882352941177,57552.0,20-30,Low
26,33000,RENT,6.0,EDUCATION,B,4800,12.69,0,0.15,N,4,0.14545454545454545,60912.0,20-30,Low
22,33000,RENT,3.0,MEDICAL,A,4800,7.49,0,0.15,N,4,0.14545454545454545,35952.0,20-30,Low
22,40000,MORTGAGE,1.0,EDUCATION,B,13025,10.14,0,0.33,N,3,0.325625,132073.5,20-30,Medium
26,40000,OWN,0.0,MEDICAL,B,15000,9.64,0,0.38,N,4,0.375,144600.0,20-30,Medium
24,33000,RENT,4.0,MEDICAL,D,4800,14.91,1,0.15,Y,4,0.14545454545454545,71568.0,20-30,Low
24,40000,OWN,6.0,MEDICAL,D,5000,11.86,0,0.13,N,4,0.125,59300.0,20-30,Medium
23,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,2525,13.12,1,0.07,N,3,0.07426470588235294,33128.0,20-30,Low
23,33000,RENT,5.0,DEBTCONSOLIDATION,D,4800,14.54,1,0.15,Y,3,0.14545454545454545,69792.0,20-30,Low
25,34000,MORTGAGE,2.0,VENTURE,C,15450,11.22,1,0.45,N,4,0.45441176470588235,173349.0,20-30,Low
24,33600,RENT,0.0,MEDICAL,B,4800,11.86,0,0.14,N,2,0.14285714285714285,56928.0,20-30,Low
26,35000,RENT,0.0,DEBTCONSOLIDATION,A,4800,8.9,0,0.14,N,2,0.13714285714285715,42720.0,20-30,Low
22,40058,MORTGAGE,5.0,VENTURE,B,6000,9.91,0,0.15,N,2,0.14978281491836837,59460.0,20-30,Medium
22,35000,RENT,3.0,EDUCATION,A,4800,5.42,0,0.14,N,3,0.13714285714285715,26016.0,20-30,Low
25,35000,RENT,9.0,VENTURE,B,4800,11.14,0,0.14,N,2,0.13714285714285715,53472.0,20-30,Low
25,35000,RENT,1.0,MEDICAL,C,4800,10.28,0,0.14,N,2,0.13714285714285715,49344.0,20-30,Low
23,40104,OTHER,7.0,EDUCATION,C,10000,12.72,0,0.25,Y,2,0.24935168561739476,127200.0,20-30,Medium
24,40113,MORTGAGE,6.0,HOMEIMPROVEMENT,A,5000,7.14,0,0.12,N,2,0.12464786976790566,35700.0,20-30,Medium
22,30000,RENT,4.0,PERSONAL,C,4800,10.99,1,0.16,N,3,0.16,52752.0,20-30,Low
23,36000,RENT,0.0,PERSONAL,B,4800,11.11,0,0.13,N,3,0.13333333333333333,53328.0,20-30,Low
21,40200,MORTGAGE,5.0,MEDICAL,A,7200,7.88,0,0.18,N,2,0.1791044776119403,56736.0,20-30,Medium
25,30000,RENT,0.0,HOMEIMPROVEMENT,E,4800,15.95,1,0.16,Y,2,0.16,76560.0,20-30,Low
26,40224,MORTGAGE,0.0,PERSONAL,A,7000,7.4,0,0.17,N,2,0.17402545743834527,51800.0,20-30,Medium
22,40269,MORTGAGE,6.0,DEBTCONSOLIDATION,C,6625,15.23,0,0.16,Y,3,0.16451861233206685,100898.75,20-30,Medium
26,40272,MORTGAGE,3.0,EDUCATION,B,10000,11.86,0,0.25,N,3,0.24831148192292413,118600.0,20-30,Medium
23,40308,MORTGAGE,1.0,EDUCATION,A,5000,7.68,0,0.12,N,4,0.12404485461943039,38400.0,20-30,Medium
25,38000,RENT,9.0,MEDICAL,B,4800,11.71,0,0.13,N,4,0.12631578947368421,56208.00000000001,20-30,Low
22,32400,RENT,7.0,PERSONAL,C,4800,13.98,1,0.15,Y,2,0.14814814814814814,67104.0,20-30,Low
22,38790,RENT,0.0,EDUCATION,C,4800,13.8,0,0.12,Y,3,0.12374323279195669,66240.0,20-30,Medium
26,39996,RENT,5.0,EDUCATION,C,4800,12.99,0,0.12,N,4,0.12001200120012001,62352.0,20-30,Medium
22,40499,MORTGAGE,7.0,MEDICAL,B,11500,11.83,0,0.28,N,4,0.28395762858342183,136045.0,20-30,Medium
24,40800,RENT,5.0,MEDICAL,C,4800,13.85,0,0.12,Y,3,0.11764705882352941,66480.0,20-30,Medium
22,41300,RENT,6.0,EDUCATION,B,4800,11.89,0,0.12,N,3,0.1162227602905569,57072.0,20-30,Medium
25,40500,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6500,9.63,0,0.16,N,4,0.16049382716049382,62595.00000000001,20-30,Medium
22,41504,RENT,6.0,EDUCATION,C,4800,12.99,0,0.12,N,4,0.1156515034695451,62352.0,20-30,Medium
22,42000,RENT,4.0,DEBTCONSOLIDATION,C,4800,14.35,0,0.11,N,4,0.11428571428571428,68880.0,20-30,Medium
25,42000,RENT,2.0,DEBTCONSOLIDATION,C,4800,13.22,0,0.11,N,4,0.11428571428571428,63456.0,20-30,Medium
22,42996,RENT,3.0,PERSONAL,C,4800,11.03,0,0.11,N,4,0.11163829193413341,52944.0,20-30,Medium
22,40542,MORTGAGE,6.0,VENTURE,A,6250,10.99,0,0.15,N,2,0.15416111686645947,68687.5,20-30,Medium
26,44600,RENT,0.0,EDUCATION,C,4800,14.65,0,0.11,N,2,0.10762331838565023,70320.0,20-30,Medium
25,45000,RENT,9.0,EDUCATION,A,4800,7.51,0,0.11,N,3,0.10666666666666667,36048.0,20-30,Medium
26,45000,RENT,1.0,MEDICAL,A,4800,5.42,0,0.11,N,2,0.10666666666666667,26016.0,20-30,Medium
23,39000,RENT,0.0,PERSONAL,E,4800,17.99,1,0.12,N,4,0.12307692307692308,86351.99999999999,20-30,Medium
26,40610,MORTGAGE,7.0,HOMEIMPROVEMENT,A,3500,7.14,0,0.09,N,4,0.08618566855454321,24990.0,20-30,Medium
26,40720,MORTGAGE,4.0,PERSONAL,C,10000,13.48,0,0.25,Y,3,0.2455795677799607,134800.0,20-30,Medium
26,45000,RENT,2.0,PERSONAL,C,4800,13.06,0,0.11,Y,4,0.10666666666666667,62688.0,20-30,Medium
22,40800,MORTGAGE,7.0,EDUCATION,C,17050,10.99,0,0.42,Y,2,0.4178921568627451,187379.5,20-30,Medium
21,45000,RENT,3.0,VENTURE,A,4800,7.51,0,0.11,N,4,0.10666666666666667,36048.0,20-30,Medium
23,45000,RENT,4.0,PERSONAL,C,4800,13.98,0,0.11,Y,2,0.10666666666666667,67104.0,20-30,Medium
23,45000,RENT,2.0,EDUCATION,C,4800,13.22,0,0.11,Y,4,0.10666666666666667,63456.0,20-30,Medium
25,45000,RENT,2.0,PERSONAL,B,4800,9.45,0,0.11,N,4,0.10666666666666667,45360.0,20-30,Medium
26,45243,RENT,3.0,VENTURE,B,4800,9.25,0,0.11,N,2,0.10609376036071878,44400.0,20-30,Medium
24,45840,RENT,2.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.1,N,2,0.10471204188481675,35952.0,20-30,Medium
24,46000,RENT,0.0,PERSONAL,A,4800,8.9,0,0.1,N,2,0.10434782608695652,42720.0,20-30,Medium
24,40800,MORTGAGE,0.0,MEDICAL,B,8000,11.99,0,0.2,N,4,0.19607843137254902,95920.0,20-30,Medium
22,40800,MORTGAGE,6.0,PERSONAL,A,7975,5.79,0,0.2,N,3,0.1954656862745098,46175.25,20-30,Medium
25,40800,MORTGAGE,9.0,MEDICAL,B,9700,9.63,0,0.24,N,4,0.23774509803921567,93411.00000000001,20-30,Medium
21,47664,RENT,5.0,DEBTCONSOLIDATION,A,4800,7.9,0,0.1,N,2,0.10070493454179255,37920.0,20-30,Medium
23,40800,MORTGAGE,4.0,MEDICAL,B,10400,10.0,0,0.25,N,2,0.2549019607843137,104000.0,20-30,Medium
23,48000,RENT,6.0,VENTURE,A,4800,7.9,0,0.1,N,3,0.1,37920.0,20-30,Medium
24,40800,MORTGAGE,8.0,EDUCATION,A,1200,10.99,0,0.03,N,3,0.029411764705882353,13188.0,20-30,Medium
26,42000,RENT,2.0,VENTURE,C,4800,14.27,1,0.11,N,2,0.11428571428571428,68496.0,20-30,Medium
23,40800,OWN,4.0,MEDICAL,A,21000,6.17,0,0.51,N,3,0.5147058823529411,129570.0,20-30,Medium
24,42000,RENT,2.0,EDUCATION,C,4800,15.23,1,0.11,Y,2,0.11428571428571428,73104.0,20-30,Medium
22,40800,OWN,6.0,VENTURE,C,10000,12.61,0,0.25,Y,2,0.24509803921568626,126100.0,20-30,Medium
23,48000,RENT,3.0,MEDICAL,A,4800,5.42,0,0.1,N,3,0.1,26016.0,20-30,Medium
25,40800,MORTGAGE,4.0,HOMEIMPROVEMENT,A,8000,5.79,0,0.2,N,2,0.19607843137254902,46320.0,20-30,Medium
22,48000,RENT,0.0,DEBTCONSOLIDATION,C,4800,12.98,0,0.1,Y,2,0.1,62304.0,20-30,Medium
24,40800,OWN,0.0,VENTURE,C,14400,14.35,0,0.35,N,2,0.35294117647058826,206640.0,20-30,Medium
25,48000,RENT,9.0,MEDICAL,B,4800,10.99,0,0.1,N,3,0.1,52752.0,20-30,Medium
26,40800,MORTGAGE,3.0,PERSONAL,A,7500,7.88,0,0.18,N,2,0.18382352941176472,59100.0,20-30,Medium
24,48000,RENT,0.0,PERSONAL,B,4800,9.88,0,0.1,N,3,0.1,47424.00000000001,20-30,Medium
23,48600,RENT,2.0,DEBTCONSOLIDATION,B,4800,10.36,0,0.1,N,3,0.09876543209876543,49728.0,20-30,Medium
23,48756,RENT,5.0,MEDICAL,B,4800,11.36,0,0.1,N,4,0.09844942160964805,54528.0,20-30,Medium
23,40800,MORTGAGE,3.0,MEDICAL,A,10000,7.14,0,0.25,N,2,0.24509803921568626,71400.0,20-30,Medium
23,40800,MORTGAGE,1.0,EDUCATION,B,16000,10.99,0,0.39,N,4,0.39215686274509803,175840.0,20-30,Medium
25,50000,RENT,8.0,EDUCATION,C,4800,15.96,0,0.1,N,2,0.096,76608.0,20-30,Medium
24,40800,MORTGAGE,1.0,EDUCATION,D,6000,12.92,0,0.15,N,3,0.14705882352941177,77520.0,20-30,Medium
25,50000,RENT,5.0,VENTURE,B,4800,10.99,0,0.1,N,4,0.096,52752.0,20-30,Medium
22,40872,MORTGAGE,6.0,EDUCATION,B,13750,10.83,0,0.34,N,4,0.3364161284008612,148912.5,20-30,Medium
23,40900,OWN,5.0,MEDICAL,B,12200,11.36,0,0.3,N,4,0.2982885085574572,138592.0,20-30,Medium
22,34900,MORTGAGE,4.0,DEBTCONSOLIDATION,D,3600,15.7,1,0.1,N,4,0.10315186246418338,56520.0,20-30,Low
23,34900,MORTGAGE,2.0,MEDICAL,F,4000,10.99,1,0.11,Y,4,0.11461318051575932,43960.0,20-30,Low
23,50000,RENT,7.0,EDUCATION,B,4800,10.37,0,0.1,N,3,0.096,49775.99999999999,20-30,Medium
22,50000,RENT,7.0,MEDICAL,C,4800,12.68,0,0.1,N,3,0.096,60864.0,20-30,Medium
26,50000,RENT,0.0,VENTURE,B,4800,10.99,0,0.1,N,3,0.096,52752.0,20-30,Medium
24,50000,RENT,2.0,VENTURE,C,4800,13.22,0,0.1,N,4,0.096,63456.0,20-30,Medium
26,52000,RENT,2.0,EDUCATION,B,4800,9.99,0,0.09,N,2,0.09230769230769231,47952.0,20-30,Medium
23,52000,RENT,3.0,EDUCATION,B,4800,9.88,0,0.09,N,2,0.09230769230769231,47424.00000000001,20-30,Medium
24,55000,RENT,8.0,PERSONAL,A,4800,6.92,0,0.09,N,3,0.08727272727272728,33216.0,20-30,Medium
21,55000,RENT,3.0,EDUCATION,B,4800,11.12,0,0.09,N,4,0.08727272727272728,53375.99999999999,20-30,Medium
25,49000,RENT,3.0,MEDICAL,D,4800,14.96,1,0.1,Y,2,0.09795918367346938,71808.0,20-30,Medium
23,41000,MORTGAGE,7.0,EDUCATION,A,6000,6.03,0,0.15,N,4,0.14634146341463414,36180.0,20-30,Medium
25,55200,RENT,2.0,MEDICAL,A,4800,7.9,0,0.09,N,3,0.08695652173913043,37920.0,20-30,High
22,41000,MORTGAGE,6.0,EDUCATION,A,12000,6.03,0,0.29,N,2,0.2926829268292683,72360.0,20-30,Medium
23,56928,RENT,3.0,PERSONAL,B,4800,10.38,0,0.08,N,3,0.08431703204047218,49824.00000000001,20-30,High
21,41000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,6.03,0,0.17,N,3,0.17073170731707318,42210.0,20-30,Medium
26,52000,RENT,6.0,MEDICAL,E,4800,17.99,1,0.09,N,4,0.09230769230769231,86351.99999999999,20-30,Medium
26,41000,MORTGAGE,5.0,PERSONAL,A,8000,6.03,0,0.2,N,3,0.1951219512195122,48240.0,20-30,Medium
26,53000,RENT,2.0,PERSONAL,D,4800,15.62,1,0.09,Y,3,0.09056603773584905,74976.0,20-30,Medium
26,60000,RENT,1.0,HOMEIMPROVEMENT,A,4800,7.9,0,0.08,N,3,0.08,37920.0,20-30,High
24,60000,RENT,4.0,HOMEIMPROVEMENT,A,4800,6.54,0,0.08,N,4,0.08,31392.0,20-30,High
22,41000,MORTGAGE,0.0,VENTURE,B,6400,9.99,0,0.16,N,4,0.15609756097560976,63936.0,20-30,Medium
24,62000,RENT,4.0,PERSONAL,A,4800,7.14,0,0.08,N,3,0.07741935483870968,34272.0,20-30,High
26,41000,OWN,7.0,HOMEIMPROVEMENT,D,9000,10.99,0,0.22,N,4,0.21951219512195122,98910.0,20-30,Medium
22,41000,OWN,0.0,PERSONAL,A,1000,6.99,0,0.02,N,2,0.024390243902439025,6990.0,20-30,Medium
26,65000,RENT,0.0,HOMEIMPROVEMENT,C,4800,13.72,0,0.07,N,2,0.07384615384615385,65856.0,20-30,High
24,65000,RENT,0.0,PERSONAL,A,4800,7.88,0,0.07,N,4,0.07384615384615385,37824.0,20-30,High
24,41000,MORTGAGE,3.0,VENTURE,A,2500,7.29,0,0.06,N,2,0.06097560975609756,18225.0,20-30,Medium
25,65004,RENT,1.0,HOMEIMPROVEMENT,C,4800,13.49,0,0.07,N,3,0.07384160974709249,64752.0,20-30,High
21,41000,MORTGAGE,4.0,PERSONAL,A,3000,5.79,0,0.07,N,4,0.07317073170731707,17370.0,20-30,Medium
21,41000,MORTGAGE,2.0,PERSONAL,A,8200,6.91,0,0.2,N,3,0.2,56662.0,20-30,Medium
23,35000,MORTGAGE,7.0,EDUCATION,C,5000,12.98,1,0.14,Y,3,0.14285714285714285,64900.0,20-30,Low
22,41000,MORTGAGE,0.0,EDUCATION,B,6000,11.86,0,0.15,N,2,0.14634146341463414,71160.0,20-30,Medium
23,69000,RENT,7.0,MEDICAL,B,4800,10.75,0,0.07,N,2,0.06956521739130435,51600.0,20-30,High
23,70000,RENT,2.0,PERSONAL,C,4800,10.99,0,0.07,N,2,0.06857142857142857,52752.0,20-30,High
26,72000,RENT,4.0,HOMEIMPROVEMENT,B,4800,11.86,0,0.07,N,3,0.06666666666666667,56928.0,20-30,High
24,72096,RENT,2.0,HOMEIMPROVEMENT,A,4800,7.14,0,0.07,N,2,0.06657789613848203,34272.0,20-30,High
22,67200,RENT,6.0,DEBTCONSOLIDATION,E,4800,16.7,1,0.07,Y,2,0.07142857142857142,80160.0,20-30,High
24,69000,RENT,2.0,DEBTCONSOLIDATION,D,4800,15.21,1,0.07,N,4,0.06956521739130435,73008.0,20-30,High
22,75000,RENT,0.0,DEBTCONSOLIDATION,B,4800,12.21,0,0.06,N,2,0.064,58608.00000000001,20-30,High
24,41000,OWN,9.0,HOMEIMPROVEMENT,D,10000,15.33,0,0.24,N,4,0.24390243902439024,153300.0,20-30,Medium
24,41000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,9000,9.88,0,0.22,N,2,0.21951219512195122,88920.0,20-30,Medium
23,41000,MORTGAGE,7.0,VENTURE,D,10000,14.96,0,0.24,Y,2,0.24390243902439024,149600.0,20-30,Medium
22,41000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,7750,9.88,0,0.19,N,3,0.18902439024390244,76570.0,20-30,Medium
23,86000,RENT,0.0,VENTURE,B,4800,9.62,0,0.06,N,3,0.05581395348837209,46175.99999999999,20-30,Very High
26,89000,RENT,4.0,EDUCATION,A,4800,5.99,0,0.05,N,2,0.05393258426966292,28752.0,20-30,Very High
